編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPPOMLRKMHKGFBB87DA,坡道平面,0,23.87,地下三樓
RPPNMLNKNHKGFFB87DA,坡道平面,0,32.70,地下二樓
RPQPMLKMMHKGFAB47DA,坡道平面,0,15.00,地下一樓
RPPNMLOKNHKGFBB67EA,坡道平面,0,31.24,地下一樓
RPRNMLSKMHKGFBB08DA,坡道平面,0,42.86,地下一樓
RPQOMLKLMHKGFCB47DA,坡道平面,1800000,34.84,地下二樓
RPPPMLNLMHKGFCB77DA,坡道平面,0,16.69,地下四樓
RPPPMLNLMHKGFCB77DA,坡道平面,0,16.69,地下四樓
RPSNMLQKNHKGFCB18DA,坡道機械,0,,地下一樓
RPXNMLQKNHKGFCB68DA,坡道平面,0,23.30,地下一樓
RPQNMLMKNHKGFFB87DA,坡道平面,0,26.13,地下三樓
RPRNMLQJNHKGFHB48DA,坡道平面,0,26.16,地下二樓
RPRNMLQJNHKGFHB48DA,坡道平面,0,26.16,地下二樓
RPWOMLPKMHKGFCB48DA,坡道平面,2600000,43.65,地下三樓
RPWOMLPKMHKGFCB48DA,坡道平面,2600000,43.65,地下三樓
RPOPMLSJNHKGFJB78DA,坡道平面,0,25.64,地下三樓
RPOPMLSJNHKGFJB78DA,坡道平面,0,25.64,地下三樓
RPQOMLOKNHKGFIB48DA,坡道平面,0,37.98,地下二樓
RPSOMLOKNHKGFIB68DA,坡道平面,0,30.49,地下三樓
RPXNMLPLMHKGFAB38DA,升降機械,0,,地下一樓
RPQNMLQKNHKGFBB87DA,坡道平面,0,,地下三樓
RPSNMLNLMHKGFJB58DA,坡道平面,0,25.13,地下二樓
RPQPMLQKMHKGFBB97DA,坡道平面,0,,地下二樓
RPWNNLTJNHKGFBB78DA,坡道平面,0,31.89,地下二樓
RPQOMLQKNHKGFAB87DA,坡道平面,0,30.37,地下二樓
RPVOMLPKNHKGFJB56DA,坡道平面,0,24.55,地下二樓
RPPPMLOLMHKGFCB87DA,坡道平面,0,28.42,地下二樓
RPPPMLOLMHKGFCB87DA,坡道平面,0,28.42,地下三樓
RPOPMLTKNHKGFBB18DA,坡道機械,0,,地下三樓
RPOPMLTKNHKGFBB18DA,坡道機械,0,,地下三樓
RPXOMLTKNHKGFBB98DA,坡道機械,0,,地下一樓
RPROMLNKNHKGFCB87DA,坡道平面,0,,地下一樓
RPVNMLQKNHKGFCB48DA,坡道平面,0,33.71,地下一樓
RPPNMLPLMHKGFCB77DA,坡道平面,0,23.61,地下二樓
RPPNMLTKNHKGFFB48DA,坡道平面,0,32.71,地下三樓
RPXNMLOKNHKGFIB09DA,坡道平面,2200000,32.54,地下四樓
RPRNMLTKNHKGFIB98DA,坡道平面,0,27.67,地下一樓
RPUNMLNLMHKGFJB78DA,坡道平面,0,31.08,地下一樓
RPPNMLQLMHKGFCB87DA,坡道平面,1500000,23.63,地下二樓
RPPNMLTKNHKGFBB18EA,升降機械,0,,地下二樓
RPVNMLOKNHKGFJB98DA,坡道平面,0,,地下一樓
RPQNMLQKNHKGFJB68DA,坡道平面,0,,地下一樓
RPWNMLQJNHKGFBB38DA,坡道平面,0,30.08,地下四樓
RPOPMLSLMHKGFBB08DA,坡道平面,1700000,28.14,地下三樓
RPOPMLSLMHKGFBB08DA,坡道平面,1700000,28.14,地下三樓
RPRNMLOKNHKGFBB77DA,坡道機械,0,,地下一樓
RPUOMLKLNHKGFBB87DA,坡道平面,0,,地下一樓
RPSOMLSJMHKGFCB28DA,坡道機械,0,14.10,地下二樓
RPVOMLLLMHKGFCB08DA,坡道平面,0,26.45,地下三樓
RPVOMLLLMHKGFCB08DA,坡道平面,0,26.45,地下三樓
RPVOMLLLMHKGFCB08DA,坡道平面,0,26.45,地下三樓
RPXNMLPLMHKGFCB58DA,坡道平面,0,7.50,地下三樓
RPVOMLPJNHKGFCB38DA,坡道平面,0,23.15,地下二樓
RPXNMLPKNHKGFCB58DA,坡道平面,0,,地下三樓
RPQRMLMJNHKGFJB58DA,坡道平面,0,29.63,地下一樓
RPQPMLOKNHKGFBB87DA,升降機械,0,,地下一樓
RPQNMLOKNHKGFIB38DA,坡道機械,0,,地下一樓
RPRQMLMJNHKGFJB58DA,坡道平面,0,41.22,地下二樓
RPPOMLMKNHKGFIB18DA,坡道平面,0,17.80,地下二樓
RPUOMLLKMHKGFAB67DA,坡道機械,800000,13.29,地下三樓
RPQOMLLLNHKGFBB57DA,坡道平面,0,71.43,地下三樓
RPOOMLLLNHKGFBB37DA,坡道平面,0,25.47,地下一樓
RPOOMLLLNHKGFBB37DA,坡道平面,0,25.47,地下一樓
RPWNMLSJNHKGFBB58DA,坡道平面,0,24.88,地下二樓
RPUOMLSJNHKGFAB38DA,坡道平面,0,29.10,地下二樓
RPPOMLSJNHKGFCB08DA,坡道平面,0,,地下一樓
RPUNMLQJNHKGFCB28DA,坡道平面,0,22.98,地下五樓含以下
RPUNMLQJNHKGFCB28DA,坡道機械,0,10.23,地下五樓含以下
RPVNMLMLNHKGFBB08DA,坡道平面,0,23.72,地下一樓
RPVNMLMLNHKGFBB08DA,坡道平面,0,23.72,地下一樓
RPUOMLKLNHKGFAB77DA,坡道機械,0,,無固定樓層
RPUOMLKLNHKGFAB77DA,坡道機械,0,,無固定樓層
RPPNMLLLNHKGFCB47DA,坡道平面,0,14.56,地下一樓
RPPNMLLLNHKGFCB47DA,坡道平面,0,14.56,地下一樓
RPUOMLLLNHKGFCB08DA,坡道平面,0,,地下一樓
RPOOMLMKNHKGFIB08DA,坡道平面,0,34.76,地下二樓
RPPNMLOKMHKGFBB47DA,升降機械,0,,地下一樓
RPPNMLOKMHKGFBB47DA,升降機械,0,,地下一樓
RPQNMLNKNHKGFAB47DA,坡道平面,0,23.99,地下三樓
RPXPMLOKNHKGFFB98DA,坡道平面,0,,地下一樓
RPWOMLPJNHKGFBB38DA,坡道平面,0,23.52,地下三樓
RPPPMLOKMHKGFBB67DA,坡道平面,1800000,15.04,地下一樓
RPROMLSJNHKGFBB18DA,坡道平面,0,26.49,地下二樓
RPTOMLLLNHKGFBB87DA,坡道平面,0,31.30,地下一樓
RPTOMLLLNHKGFBB87DA,坡道平面,0,31.30,地下一樓
RPPPMLKMMHKGFCB57DA,坡道機械,1000000,9.67,地下三樓
RPPOMLQJNHKGFCB87DA,坡道平面,0,33.57,地下一樓
RPRPMLRJNHKGFCB28DA,坡道機械,0,16.58,地下三樓
RPSOMLTJNHKGFCB48DA,坡道機械,0,13.86,地下四樓
RPSOMLTJNHKGFCB48DA,坡道機械,0,13.86,地下四樓
RPVNMLQKMHKGFDB48DA,坡道平面,0,23.32,地下一樓
RPRNMLSJNHKGFDB28DA,坡道平面,0,,一樓
RPRNMLNJMHKGFCB57DA,坡道機械,800000,13.92,地下四樓
RPSNMLLLNHKGFAB57DA,坡道機械,0,,地下二樓
RPOOMLPJNHKGFIB28DA,坡道機械,1000000,20.57,地下三樓
RPSPMLQKNHKGFBB28DA,坡道機械,0,10.01,地下二樓
RPUNMLLLNHKGFCB97DA,坡道平面,2550000,30.98,地下一樓
RPWOMLMLNHKGFCB38DA,坡道平面,2650000,25.69,地下一樓
RPPNMLLLNHKGFIB08DA,坡道平面,0,,地下一樓
RPVNMLNLMHKGFJB88DA,坡道平面,1300000,35.28,地下三樓
RPPNMLKKNHKGFIB87DA,坡道平面,0,31.89,地下一樓
RPWNMLMLNHKGFIB88DA,坡道平面,838000,13.75,地下一樓
RPOPMLPKNHKGFBB77DA,坡道平面,0,27.14,地下二樓
RPWOMLRJNHKGFBB58DA,坡道機械,430000,13.10,地下三樓
RPWOMLRJNHKGFBB58DA,坡道機械,430000,13.10,地下三樓
RPXPMLKMMHKGFCB38DA,坡道平面,0,,地下一樓
RPPNMLPKNHKGFAB57DA,坡道平面,0,,地下二樓
RPUPMLRJNHKGFBB48DA,坡道平面,0,27.95,地下一樓
RPUPMLRJNHKGFBB48DA,坡道平面,0,27.95,地下一樓
RPTNMLRJNHKGFCB28DA,坡道平面,0,,地下一樓
RPOPMLMLNHKGFCB67DA,坡道機械,1100000,16.58,地下三樓
RPPPMLMLNHKGFCB77DA,坡道平面,0,,地下二樓
RPOOMLMLNHKGFBB47DA,坡道機械,0,,地下一樓
RPRQMLTKNHKGFBB58DA,坡道平面,1500000,23.87,地下二樓
RPXNMLNLNHKGFBB38DA,坡道平面,0,,地下二樓
RPXNMLNLNHKGFBB38DA,坡道平面,0,,地下二樓
RPWOMLQLNHKGFCB78DA,坡道平面,0,31.72,地下三樓
RPRNMLRLNHKGFGB68DA,坡道平面,0,,一樓
RPQOMLNLNHKGFBB77DA,坡道機械,0,14.96,地下四樓
RPUOMLOLMHKGFBB18DA,坡道平面,0,26.50,地下四樓
RPVOMLNLNHKGFBB28DA,坡道平面,0,31.30,地下三樓
RPRNMLMLNHKGFBB67DA,坡道平面,0,31.24,地下二樓
RPQNMLNLMHKGFBB57DA,坡道平面,1800000,28.36,地下二樓
RPXOMLNLNHKGFCB58DA,坡道平面,0,33.33,地下一樓
RPXOMLNLNHKGFCB58DA,坡道平面,0,33.33,地下一樓
RPOOMLQJNHKGFCB77DA,坡道機械,1000000,22.05,地下三樓
RPUNMLPKNHKGFBB18DA,坡道平面,0,39.64,地下二樓
RPUNMLPKNHKGFBB18DA,坡道平面,0,34.73,地下二樓
RPRNMLMLMHKGFCB67DA,坡道平面,0,,地下二樓
RPVNMLQLNHKGFFB88DA,坡道機械,0,11.26,地下一樓
RPQNMLQLNHKGFHB58DA,坡道平面,0,26.16,地下一樓
RPSNMLPKNHKGFFB38DA,坡道平面,0,40.81,地下一樓
RPPNMLMLNHKGFAB37DA,坡道機械,0,,地下二樓
RPRPMLOKNHKGFJB78DA,坡道平面,0,41.22,地下一樓
RPSNMLPKNHKGFIB68DA,坡道平面,0,28.73,地下三樓
RPPNMLLKMHKGFAB07DA,坡道平面,0,31.89,地下一樓
RPUPMLQLNHKGFJB76DA,坡道機械,0,,地下一樓
RPWNMLPKNHKGFKB66DA,坡道平面,0,,地下一樓
RPQNMLQLNHKGFBB08EA,坡道機械,900000,,地下二樓
RPWNMLTJNHKGFAB58DA,坡道機械,0,18.21,地下二樓
RPSNMLSLNHKGFAB28DA,坡道機械,0,,地下一樓
RPUPNLPKNHKGFFB88DA,坡道平面,1650000,25.22,地下二樓
RPROMLPKNHKGFAB87DA,坡道機械,0,,地下二樓
RPSNMLKLNHKGFIB28DA,升降機械,0,,地下一樓
RPTNMLSJNHKGFCB38DA,坡道平面,0,16.62,地下二樓
RPPNMLSLNHKGFHB68DA,坡道機械,0,,地下二樓
RPOPMLNLNHKGFIB38DA,坡道平面,0,29.72,地下一樓
RPQNMLRLNHKGFBB08DA,坡道平面,0,,地下一樓
RPVNMLSJMHKGFIB09DA,坡道平面,0,36.04,地下一樓
RPRNMLSLNHKGFIB98DA,坡道平面,2300000,32.54,地下三樓
RPRNMLSLNHKGFIB98DA,坡道平面,2300000,32.54,地下三樓
RPRNMLSLNHKGFAB18DA,坡道平面,0,,地下二樓
RPUOMLLLNHKGFBB97DA,坡道平面,0,27.60,地下三樓
RPUOMLRLNHKGFBB58DA,坡道平面,0,,地下一樓
RPVRMLSLNHKGFBB09DA,坡道平面,0,,地下二樓
RPRNMLQLNHKGFBB08DA,坡道平面,0,23.25,地下二樓
RPSNMLSKMHKGFAB08DA,坡道平面,0,24.72,地下二樓
RPPOMLMLNHKGFCB67DA,坡道平面,0,33.09,地下三樓
RPTNMLQJNHKGFCB18DA,坡道平面,0,12.95,地下三樓
RPSNMLSLNHKGFCB48DA,坡道平面,0,24.46,地下三樓
RPSNMLSLNHKGFCB48DA,坡道平面,0,24.46,地下三樓
RPXOMLMLNHKGFBB38DA,坡道平面,0,,地下一樓
RPQNMLTLNHKGFCB38DA,坡道平面,0,22.28,地下二樓
RPPNMLMJOHKGFFB77DA,坡道平面,0,26.13,地下二樓
RPQNMLTLNHKGFCB48EA,坡道平面,0,,地下一樓
RPQNMLSLNHKGFBB28EA,坡道平面,1200000,,地下一樓
RPWPMLTKNHKGFBB98DA,坡道機械,0,14.97,地下四樓
RPXNMLKLNHKGFBB08DA,坡道平面,0,27.60,地下一樓
RPUOMLSKMHKGFCB58DA,坡道平面,2250000,26.14,地下一樓
RPUOMLSKMHKGFCB58DA,坡道平面,2250000,26.14,地下一樓
RPWOMLTKNHKGFAB78DA,坡道平面,0,,地下二樓
RPPNMLRKNHKGFFB28DA,坡道平面,0,33.17,地下二樓
RPPOMLTKNHKGFJB98DA,坡道平面,0,32.07,地下三樓
RPQNMLTLNHKGFHB88DA,坡道平面,0,,地下一樓
RPQNMLTKNHKGFHB78DA,坡道平面,0,26.16,地下一樓
RPQNMLTKNHKGFHB78DA,坡道平面,0,26.16,地下一樓
RPWQMLMJNHKGFJB09DA,一樓平面,0,,一樓
RPSNMLRLNHKGFIB98DA,坡道平面,0,28.73,地下三樓
RPSOMLMJOHKGFAB67DA,坡道平面,0,,地下三樓
RPVPMLKMMHKGFBB08DA,坡道機械,0,12.16,地下三樓
RPQPMLLLMHKGFBB57DA,坡道平面,0,26.51,地下一樓
RPSNMLSJMHKGFKB98DA,坡道平面,0,,地下一樓
RPSPMLMKNHKGFCB97DA,坡道機械,0,,地下三樓
RPRNMLTLNHKGFCB48DA,坡道平面,0,,地下二樓
RPVNMLRLNHKGFCB68DA,坡道平面,0,,地下二樓
RPUOMLOKNHKGFIB88DA,坡道平面,0,24.76,地下三樓
RPWNMLPLMHKGFJB56DA,坡道平面,0,24.55,地下二樓
RPQOMLMJOHKGFAB47DA,坡道平面,0,,地下一樓
RPQOMLMJOHKGFAB47DA,坡道平面,0,,地下一樓
RPQOMLMJOHKGFAB47DA,坡道平面,0,,地下一樓
RPQOMLMJOHKGFAB47DA,坡道平面,0,,地下一樓
RPRNMLMJNHKGFBB47DA,坡道平面,0,24.59,地下二樓
